seller-sku	asin1	price	quantity
DCG091276	B073YP4ZW6	40.72	30
DCG091277	B073ZWZW4M	32.81	30
DCG091278	B07412Y9Q5	32.98	30
DCG091280	B0746NKH74	50.53	30
DCG091281	B07476NSFV	41.73	30
DCG091288	B075C91T8F	44.8	30
DCG091289	B075JMX6NG	95.84	30
DCG091290	B075LR2R8W	43.58	30
DCG091292	B075NLSVJM	44	20
DCG091299	B0776X4MVN	36.92	30
DCG10121	B00DT9FL5I	91.9	30
DCG101210	B06XGFCZ1C	68.7	20
DCG101212	B0722RKFQS	70.25	30
DCG101213	B072QF4MGG	34	30
DCG101214	B073VHQYXG	32.35	30
DCG101218	B07CLGTLH7	31.35	30
DCG101219	B07FSZQB1G	51.18	15
DCG101222	B07H21L8D7	82	30
DCG101224	B07KX8R3L2	39.93	21
DCG101225	B07MF1FRCG	33.53	30
DCG101229	B07N8MN2Z6	58.11	30
DCG101231	B07SNDJNRQ	54.42	30
DCG10127	B01MQUVMFZ	38.49	20
DCG10128	B06WD7X5KC	106.88	30
DCG10129	B06X1F54YQ	122.28	30
DCG11121	B00XLZ8XKA	72.47	18
DCG11124	B07P98WQYQ	104.42	30
DCG12121	B00GKR4SU0	58.07	30
DCG12122	B015JJO57K	65.8	30
DCG1312103	B0735WCGQB	64.09	30
DCG1312104	B073HQ7T63	42.69	30
DCG1312107	B074WLSBS2	42.03	30
DCG1312108	B07518QVJ3	32.88	30
DCG1312113	B075JG7HX6	38.43	11
DCG1312114	B075LM6H9W	56.48	30
DCG1312122	B076BP231K	36.65	30
DCG1312126	B076NJ2V47	38.43	30
DCG131213	B008PFHBS6	48.22	30
DCG1312136	B078R5MB6J	92.07	30
DCG1312143	B07BFL39SN	51.08	30
DCG1312147	B07BRKWXXF	60.69	30
DCG1312149	B07BVCD8Q9	88.21	30
DCG1312150	B07C3L78MM	36.5	30
DCG1312153	B07CMN3F9P	54.95	30
DCG1312157	B07D7J1VTN	34.55	30
DCG131216	B00CMGO1QE	47.85	30
DCG1312167	B07FNGYVW6	40.65	28
DCG1312169	B07FZ46FNN	51.18	30
DCG1312185	B07J25ZP33	33.85	30
DCG1312187	B07J39SYTH	36.58	30
DCG1312190	B07JDD13BZ	51.01	30
DCG1312195	B07JPKYSBP	59.17	30
DCG1312201	B07KBPVDWJ	125.6	30
DCG1312205	B07KRMB94D	32.97	30
DCG131221	B00FQTRQT8	26.92	30
DCG1312210	B07LGT433C	48.87	30
DCG1312215	B07MF2186S	57.16	30
DCG1312216	B07MFSQ77W	104.57	30
DCG1312226	B07P7NFC3Q	76.31	30
DCG131223	B00H0BW6I6	36.5	30
DCG1312231	B07PPCKM9X	33.13	30
DCG131228	B00N3O3H3W	38.56	20
DCG131234	B00PJZH4GO	30	30
DCG131242	B00YF0D4GI	49.02	30
DCG131261	B01E7Y55BI	47.69	30
DCG131265	B01IRI03NU	33.37	30
DCG131268	B01L1X4VOK	28.83	30
DCG131281	B01N3ZNV5G	35.44	30
DCG131284	B01N9FGFNT	68	17
DCG131287	B0713X76X6	98.66	30
DCG131294	B071WDD92N	69.19	30
DCG131295	B071X9WDZN	44.08	30
DCG1404122	B0791KMG5N	81.14	30
DCG1404140	B07BR976NP	95.94	30
DCG1404218	B07J2KD28M	70.99	30
DCG140422	B00OXLT6YS	89.72	30
DCG1404222	B07JFC6M1F	84.97	27
DCG140434	B017PYJ15I	78.49	21
DCG140442	B01GIVQCME	71.47	30
DCG140448	B01JHZMMS6	79.38	11
DCG140459	B01N193VLW	76.05	30
DCG140460	B01N1S06UA	93.63	30
DCG140462	B01N35XMOW	108.51	30
DCG140475	B071R2QQ46	82.26	30
DCG140499	B075FNWL65	164.83	30
DCG1407-1104	B07CQ7BKCP	38.24	30
DCG1407-1115	B07DXPVD7C	53.85	30
DCG1407-1120	B07FVN2SFN	34.17	30
DCG1407-1147	B07JLYSQYD	74.78	12
DCG1407-1166	B07KPKZ4JJ	41.08	30
DCG1407-1176	B07M9Z12QZ	33.94	30
DCG1407-1179	B07MCJNXWT	34.55	30
DCG1407-1186	B07MY4PPS7	31.99	30
DCG1407-1201	B07P2G2TF7	48.45	20
DCG1407-1205	B07P6QKHKP	38.45	30
DCG1407-1208	B07PK49LR3	52.81	30
DCG1407-126	B01AWD9DFC	40.36	30
DCG1407-14	B001UUEPE6	41.01	30
DCG1407-147	B06ZZP3H56	42.26	13
DCG1407-152	B0721F6Q47	42.59	30
DCG1407-160	B074ND79BB	55.02	30
DCG1407-175	B077PFN4Y3	38.27	13
DCG1407-176	B077PFZDRG	42.6	30
DCG1407-181	B077YGNXQR	36.56	20
DCG1407-186	B079BY3ZTM	33.1	12
DCG1407-190	B079YY28YZ	56.21	11
DCG1407-195	B07BLKFMRD	41.65	28
DCG1407-197	B07BQR2Q65	59.36	30
DCG1407-199	B07BR5L385	63.64	30
DCG1407-2103	B07JZ4BDTM	77.55	30
DCG1407-2109	B07K695Q8W	64.63	30
DCG1407-2121	B07KS1TQDT	70.16	30
DCG1407-2122	B07KS4J8FR	44.64	30
DCG1407-2128	B07L3D1LGV	160.83	20
DCG1407-2132	B07LCMSYP7	96.13	30
DCG1407-2152	B07MQ8DQKS	76.6	30
DCG1407-220	B06XHJ5F5R	107.59	30
DCG1407-234	B076MY33BC	130.96	30
DCG1407-277	B07GWNBNX7	56.89	14
DCG1407-286	B07HGWXFBB	222.6	16
DCG1407-294	B07JCDCFWY	99.93	30
DCG1407-3102	B074L534XT	38.67	30
DCG1407-3108	B074PD3QFQ	28.89	30
DCG1407-3112	B074YDX321	26.57	30
DCG1407-3120	B075M53QR8	38.69	30
DCG1407-3140	B076HRLD6P	37.27	30
DCG1407-3142	B076KCBRZ6	32.24	17
DCG1407-3145	B076Q6XTML	28.47	30
DCG1407-3149	B076YC2XKD	32.47	30
DCG1407-3152	B0777Q7MRG	56	30
DCG1407-3154	B077C4N8Z8	53.75	17
DCG1407-3155	B077F8Y3L1	27.79	11
DCG1407-3161	B077Z43VP7	32.33	20
DCG1407-3163	B07816YKZB	41.73	30
DCG1407-3165	B078CJLBGW	36.25	30
DCG1407-3167	B078GMZ7KS	43.86	30
DCG1407-3172	B078RQ9244	34.4	30
DCG1407-3176	B078WPMW5Q	68.81	20
DCG1407-3177	B078YRWP71	29.43	30
DCG1407-3178	B0794GX38F	36.95	30
DCG1407-3179	B0795ZSGD3	30.4	30
DCG1407-3183	B079BHC2F9	37.96	13
DCG1407-3185	B079BWNRCP	28.49	30
DCG1407-3186	B079BYC4PB	29.17	30
DCG1407-3187	B079BZLQ6B	32.28	30
DCG1407-3188	B079C1J84J	28.41	30
DCG1407-3190	B079HMVBMR	57.87	20
DCG1407-3191	B079JD4P7D	32.18	22
DCG1407-3201	B07B4RPFRH	26.52	30
DCG1407-3209	B07BHKDTD6	38.67	23
DCG1407-3217	B07BLKBVY9	32.28	30
DCG1407-3218	B07BM5C4RL	36.54	30
DCG1407-3222	B07BR8JX5Z	32.58	30
DCG1407-3229	B07C1TNN3N	28.73	28
DCG1407-3235	B07C9V2HC4	71.41	30
DCG1407-3237	B07CFKRNTW	30.61	30
DCG1407-3238	B07CG51WZH	31.97	21
DCG1407-3239	B07CHVYP5N	30.78	30
DCG1407-3248	B07CSD51HD	40.52	20
DCG1407-3251	B07CVBQ9ZS	46.41	30
DCG1407-326	B01DVFUPDM	32.37	30
DCG1407-3265	B07D4C4SDD	34.37	30
DCG1407-3278	B07DH87ZRP	35.9	19
DCG1407-3279	B07DJ1F2PN	49.85	30
DCG1407-3281	B07DLCSYK1	41.8	30
DCG1407-3286	B07DQCBBSJ	36.22	30
DCG1407-3287	B07DQM2Y7C	30.91	30
DCG1407-3291	B07DXBH9FP	32.16	25
DCG1407-3292	B07DXK1QDD	38.58	30
DCG1407-33	B001IWUNP6	32.07	30
DCG1407-330	B01EGRZ3RC	31.65	30
DCG1407-3300	B07F1D8Z68	34.42	30
DCG1407-3309	B07F5FRC35	28.54	30
DCG1407-331	B01GHDSPTQ	34.93	30
DCG1407-3310	B07F5FYGNW	32.24	30
DCG1407-3315	B07FDZMNM4	38	30
DCG1407-3319	B07FN2YKSP	34.17	14
DCG1407-332	B01HBDY52M	23.82	25
DCG1407-3322	B07FNSPHRG	39.05	30
DCG1407-3326	B07FSBRK37	27.12	30
DCG1407-3330	B07FTDRCF1	39.64	30
DCG1407-3336	B07FXXRBFS	30.44	30
DCG1407-3339	B07G1Y7FZX	26.87	30
DCG1407-3341	B07G3GPDC4	34.86	30
DCG1407-3343	B07G5ZP8ZL	30.59	28
DCG1407-3349	B07GC1SJ6B	40.61	13
DCG1407-3351	B07GDL1S9K	29.02	30
DCG1407-3352	B07GDNFG2K	68.17	30
DCG1407-3354	B07GJRN5F8	32.22	30
DCG1407-3355	B07GJS351R	32.22	30
DCG1407-3357	B07GNWBZV1	28.68	28
DCG1407-3358	B07GNZ1Y3Y	39.45	30
DCG1407-3363	B07GPGPH82	53.85	27
DCG1407-3364	B07GQQZ48T	35.89	30
DCG1407-3367	B07GSGKPQB	26.77	19
DCG1407-3375	B07GWZKWJL	44.33	21
DCG1407-3377	B07GXLV29X	30.4	30
DCG1407-3379	B07H1L7XXS	34.19	30
DCG1407-3384	B07H35XTM4	34.17	30
DCG1407-3391	B07H722Q9V	57.52	15
DCG1407-3392	B07H72FSVL	47.14	30
DCG1407-3394	B07H7XLDJN	30.25	30
DCG1407-3404	B07HVD2CKS	36.58	30
DCG1407-3409	B07J1WV1DY	29.25	30
DCG1407-341	B01LXB8ZPD	32.11	16
DCG1407-3411	B07J2R9RQH	31.39	28
DCG1407-3414	B07JBKXB54	36.86	30
DCG1407-3415	B07JBLWPNF	34.45	19
DCG1407-3416	B07JF5X94Q	30.48	30
DCG1407-3417	B07JFM4NDX	52	21
DCG1407-3420	B07JHWRQBF	34.99	30
DCG1407-3423	B07JK28JPQ	36.78	30
DCG1407-3430	B07JMYKQF7	46.84	30
DCG1407-344	B01LYSVXJO	38.15	22
DCG1407-3442	B07JZGRGDD	32.69	30
DCG1407-3445	B07K2V7BRW	46.99	30
DCG1407-3449	B07K7H93K6	32.98	30
DCG1407-3450	B07K8BCZ61	28.58	30
DCG1407-3453	B07KBZWKWR	53.62	30
DCG1407-346	B01M0Y8BO5	25.82	30
DCG1407-3461	B07KMLJ4CL	32.28	30
DCG1407-3463	B07KMN9DFT	35.92	30
DCG1407-3466	B07KMQ4FFC	34.17	19
DCG1407-3468	B07KP4TY7V	30.44	30
DCG1407-3469	B07KP8HB35	34.62	30
DCG1407-3472	B07KQZR95X	26.74	30
DCG1407-3473	B07KRSQYZQ	28.53	30
DCG1407-3475	B07KVT3XKV	31.01	30
DCG1407-3479	B07KX37T53	28.87	12
DCG1407-3483	B07KYGHQLB	41.35	30
DCG1407-3485	B07L2QDWJF	42.14	30
DCG1407-3486	B07L3S6S6D	36.07	30
DCG1407-3487	B07L4GP1M7	47.07	30
DCG1407-3489	B07L6J662P	32.43	18
DCG1407-3491	B07L7MHBSH	38.2	20
DCG1407-3494	B07L8NF3LG	51.63	30
DCG1407-3496	B07LBHL2KK	35.97	30
DCG1407-354	B01N34NMKH	51.29	30
DCG1407-357	B01N6QH8XQ	32.84	30
DCG1407-367	B06Y4QTRCY	35.78	19
DCG1407-370	B071DNY9T7	28.92	30
DCG1407-375	B071ZFKKHR	28.43	30
DCG1407-376	B0722GMVB2	36.47	30
DCG1407-385	B073PZ36PC	26.71	26
DCG1407-386	B073R6GQHB	49.72	30
DCG1407-387	B073SX44DM	38.47	30
DCG1407-388	B073TWGCYR	32.13	30
DCG151211	B00IHUQMZC	58.41	15
DCG1512116	B075L129CK	64.63	30
DCG1512120	B0762JWWXP	48.77	20
DCG1512125	B077QQ7QS1	45.61	30
DCG1512129	B079B2NRWC	65.56	30
DCG1512132	B079RJXXJK	56.56	30
DCG1512133	B07B3P96VP	52.64	30
DCG1512134	B07BBW717C	36.39	30
DCG1512139	B07CY1CH95	34.23	30
DCG1512149	B07DR6Y6WF	38.51	30
DCG1512169	B07GFJQJ2H	43.09	30
DCG1512170	B07GGB5GNY	35.15	30
DCG1512178	B07GT6PRJP	38.28	30
DCG1512182	B07GYL6FKN	34.68	30
DCG1512188	B07H9M9Y8G	52.92	30
DCG151219	B00SBACM6Q	37.27	30
DCG1512195	B07JNCCFLX	58.79	18
DCG151220	B00UJY72SU	52.58	30
DCG1512203	B07KFCXCPM	51.75	30
DCG1512205	B07KNDZ5QK	36.5	30
DCG151221	B00UKLMV5Q	57.92	30
DCG1512210	B07L1BS2X4	62.13	30
DCG1512220	B07LG39492	30.86	28
DCG1512230	B07MNX8NHD	36.9	30
DCG1512235	B07MXR5PY9	89.36	30
DCG1512236	B07MYLKKQR	34.55	30
DCG1512239	B07N95ZYTW	53.05	30
DCG1512240	B07NPZV1SF	41.8	13
DCG1512249	B07P9KCBQL	29.4	30
DCG151230	B00YNCET2G	28.9	30
DCG151236	B017J8MEPO	31.9	30
DCG151241	B018SSPS98	30.63	30
DCG151244	B01B3B74G2	30.89	30
DCG151245	B01CB6XPS4	34.81	19
DCG151246	B01CRHMFG0	39.36	30
DCG151249	B01DAF2BLW	34.45	30
DCG151261	B01JJFD6DO	24.96	30
DCG151267	B01LY4MHUH	54.55	25
DCG151269	B01LZXOA39	37.42	30
DCG15128	B0041M6YPS	73.43	30
DCG151281	B01N9Q34V7	69.4	20
DCG151287	B06ZXTY1W5	28.83	30
DCG15129	B0067RKJFQ	527.04	15
DCG151293	B071VRYNQF	42.62	30
DCG151295	B071ZGSKQ8	69.72	30
DCG151298	B072F7PTDG	32.29	30
DCG160412	B00F3Z9E0O	42.71	30
DCG1604138	B07FTVTXYV	38.3	20
DCG1604172	B07HVWL7NZ	38.75	30
DCG1604178	B07JG29SCK	48.41	20
DCG16043	B004MA79LC	30.68	16
DCG160433	B01HDM6RRM	40.88	30
DCG160439	B01LXIFR3Y	56.05	30
DCG160459	B0735JCY4Q	24.6	30
DCG160475	B075MPRHJ1	30.65	30
DCG16049	B00ARHBG7M	43.97	30
DCG16121	B002RO4ZYO	121.72	25
DCG161210	B00O0932L6	50.65	30
DCG161211	B00TNO2IVS	39.62	30
DCG161214	B00XM581L0	39.98	30
DCG161217	B01ICBW2TK	49.74	30
DCG161218	B01LB8OVN6	48.19	30
DCG161220	B01NBT4VLR	64.95	30
DCG161221	B06X3ZZTGV	37.71	27
DCG161226	B073VX1KXP	48.34	30
DCG161227	B074NQD9J7	82.75	30
DCG161231	B079C6BRW1	30.93	12
DCG161235	B07F9T45Y3	42.39	30
DCG161238	B07HB9K1JN	50.31	24
DCG161240	B07JKQ9555	71.94	27
DCG161243	B07KP2ZQDM	71.65	30
DCG16129	B00JVZZPUA	40.78	30
DCG1704111	B06XY2GRQ6	56.86	20
DCG1704118	B0722XQN3F	38.87	30
DCG1704125	B074C78PGG	38.26	30
DCG1704127	B074T2D7DQ	32.54	22
DCG1704133	B075Z6KV3L	32.81	30
DCG170415	B008R0X4HG	32.16	27
DCG1704193	B07J3S6T43	38.28	30
DCG1704194	B07J46NHYK	46.88	30
DCG1704195	B07JB416RJ	36.12	17
DCG1704201	B07JH26D9G	32.2	30
DCG1704203	B07JK795V9	41.98	30
DCG1704227	B07M5DTNNF	37.2	30
DCG1704228	B07M9NFLLX	40.29	30
DCG1704234	B07N96FJ8K	32.18	20
DCG1704240	B07P8B436Q	35.6	30
DCG1704241	B07PCHFFRS	32.39	28
DCG1704242	B07PHLVHTK	32.18	30
DCG170432	B00H1UTUBW	34.43	30
DCG170445	B00N2HZ7Z6	47.63	19
DCG170489	B01CRFQ5KY	41.78	30
DCG170493	B01GZ7J552	32.28	24
DCG1706109	B075QB1RT4	23.6	18
DCG1706113	B0764ZC97N	35.37	23
DCG1706114	B076C79SK3	51.61	30
DCG1706144	B07DJPSSL4	34.36	30
DCG1706154	B07FN638RG	34.38	30
DCG1706166	B07GN3J7VN	32.81	19
DCG1706171	B07GX8JKXQ	94.08	15
DCG1706182	B07HFT7SMX	28.54	30
DCG1706193	B07J4ZNXZX	47.56	30
DCG170620	B00KIPKKAM	32.73	30
DCG1706208	B07KGP35CY	32.22	30
DCG1706211	B07KP8GPRR	28.45	23
DCG1706231	B07MXSLSCR	76.37	30
DCG1706235	B07NS4ZNWJ	28.54	13
DCG170624	B00MD719GM	32.26	23
DCG170626	B00SFX65Z8	32.11	12
DCG170628	B00TLXX98C	83.72	30
DCG170633	B00XK98WPS	38.13	19
DCG170648	B0178KWH0U	26.57	30
DCG17065	B005U13060	63.74	30
DCG17066	B005U134HU	53.93	30
DCG170663	B01EXNN2YU	24.59	30
DCG170669	B01KADL86G	41.95	30
DCG17068	B005UCWP1A	47.58	19
DCG170687	B0711MBHZD	35.34	26
DCG170699	B074YFZ9ST	36.01	30
DCG1711100	B06XZ39ZJ6	58	30
DCG1711101	B06XZNRK9T	67.28	30
DCG1711103	B06Y52BLNX	29.68	30
DCG1711105	B06Y5PP6GL	49.59	30
DCG1711106	B06ZY5XTGT	27.32	30
DCG1711107	B06ZY6S6LY	28.49	30
DCG1711115	B071V8JDQD	28.13	30
DCG1711117	B07213N2FC	52.73	30
DCG1711118	B0722L67P1	32.33	30
DCG1711119	B0725Y4WZF	41.2	30
DCG1711122	B072QZTLDP	26.99	30
DCG1711134	B0744DQ44J	42.53	30
DCG1711139	B07557QK4L	28.49	30
DCG1711141	B07589WBQ2	42.22	30
DCG1711143	B0758BWTPB	30.8	30
DCG1711147	B075R1W6LD	28.73	30
DCG1711148	B075ST3VJV	41.94	30
DCG1711152	B0764L5ZJK	28.64	30
DCG1711161	B076HK5TY5	30.48	30
DCG1711163	B076KT6D75	48	30
DCG1711164	B076SZC4W7	28.09	30
DCG1711178	B0782XS44H	42.43	30
DCG1711179	B0788VS5CF	34.61	30
DCG171118	B00X66WJBI	56.79	30
DCG1711181	B078HC19FN	31.4	30
DCG1711183	B078J27JM5	32.65	30
DCG1711184	B078VC69FN	42.22	30
DCG1711194	B07B21V7S9	30.34	30
DCG1711209	B07CG99L1C	37.92	30
DCG1711214	B07CPS9C1B	28.68	20
DCG1711215	B07CQMCV9V	38.39	30
DCG1711216	B07CQS5J5S	36.5	30
DCG1711219	B07CWPGV87	40.08	30
DCG1711220	B07CXGV9TT	35.33	30
DCG1711223	B07D1RL8ZH	30.34	30
DCG1711224	B07D336NHF	40.09	30
DCG1711226	B07D549MNC	59.04	30
DCG1711230	B07D7WFG4Q	56.29	30
DCG1711233	B07DDNNNZB	26.48	25
DCG1711235	B07DF6YGY5	41.94	30
DCG1711236	B07DF78FXP	36.35	30
DCG1711239	B07DNG32LD	41.03	30
DCG1711241	B07DNKCQYQ	27.31	30
DCG1711244	B07DWQ9G1F	30.27	30
DCG1711245	B07DWX5NMB	30.95	30
DCG1711249	B07DY388WY	27.14	30
DCG171125	B014GCE77E	27.07	30
DCG1711251	B07F226D5J	40.67	30
DCG1711253	B07F3CTJKV	32.91	30
DCG1711256	B07F47QQRH	41.34	30
DCG1711257	B07F7PJVG9	39.08	27
DCG1711260	B07F97F6BJ	36.29	30
DCG1711261	B07FB8TPV5	33.63	30
DCG1711265	B07FKG7VGS	52.18	30
DCG1711267	B07FPPJT2D	40.38	30
DCG1711271	B07FYPG4XX	37.92	30
DCG1711276	B07G3ZNCYY	32.45	20
DCG1711277	B07G485YMQ	28.83	30
DCG1711291	B07GSJ85P2	39.36	30
DCG1711292	B07GSRPFLL	51.39	30
DCG1711295	B07GVFBPGJ	25.95	25
DCG1711297	B07GWPYB46	31.27	30
DCG1711301	B07GZMV7H5	26.86	30
DCG1711304	B07H2YYJDV	36.25	30
DCG1711305	B07H315J9F	35.84	30
DCG1711309	B07H56S1SN	30.67	30
DCG171131	B017DJ3V6U	33.05	23
DCG1711310	B07H57QC4L	48.57	30
DCG1711312	B07HC3CXMR	47.26	30
DCG1711313	B07HFTT6QC	32.24	30
DCG1711318	B07HL18385	38.66	30
DCG1711319	B07HMT9D36	30.44	30
DCG1711320	B07HNQK5W6	26.61	30
DCG1711322	B07HRX8H8J	42.14	20
DCG1711323	B07HRZGZQV	106.35	12
DCG1711330	B07J5JPMZY	34.25	30
DCG1711331	B07JB32HQZ	47.22	30
DCG1711337	B07JHB4TZF	26.69	30
DCG1711338	B07JHQLPRR	41.73	30
DCG1711342	B07JJYV9GT	51.88	30
DCG1711345	B07JLBNBJV	35.51	30
DCG1711349	B07JPWYLX8	34.25	30
DCG1711350	B07JQ6BY3Z	49.38	30
DCG1711352	B07JYYK9VY	34.23	30
DCG1711359	B07K775BX7	28.54	30
DCG1711363	B07KC21L48	32.52	30
DCG1711364	B07KD1JVWJ	28.43	30
DCG1711368	B07KLVQLQV	32.98	30
DCG1711370	B07KNQLRFY	38.79	30
DCG1711371	B07KNTH49B	73.38	30
DCG1711376	B07L18LX7M	36.65	30
DCG1711379	B07L6WX8FD	57.19	30
DCG1711381	B07L8GZMZL	34.19	20
DCG1711383	B07LB75RRQ	63.7	18
DCG1711391	B07M9Z6C1Q	39.51	30
DCG1711392	B07MB8FHLY	34.23	30
DCG1711393	B07MBHNVNM	36.16	30
DCG1711395	B07MFVWVNS	34.64	30
DCG1711397	B07MH31HKR	32.69	30
DCG1711402	B07MQQMK97	28.75	30
DCG1711405	B07N1V7KM7	35.46	30
DCG1711407	B07N4B43RD	41.94	15
DCG1711409	B07N8LVLNW	70.18	30
DCG171141	B01CTD5VQI	30.2	30
DCG1711412	B07NKMXTPH	28.53	30
DCG1711413	B07NKT4X7X	47.9	30
DCG1711414	B07NMC5STW	49.76	30
DCG1711415	B07NPFNHZ6	80.94	30
DCG1711417	B07NQNQRGT	37.73	30
DCG1711420	B07NWJZ8RJ	30.52	30
DCG1711422	B07P57W1PV	25.25	30
DCG1711423	B07P5M8FN9	52.56	30
DCG1711427	B07P6PD7FZ	33.17	30
DCG1711428	B07P6YG8T8	91.19	30
DCG1711429	B07P773GBP	31.2	30
DCG1711430	B07P8FLHN3	52.43	30
DCG1711431	B07P9DBDBF	32.28	20
DCG1711432	B07P9DLR43	69.8	30
DCG1711433	B07P9G1GXR	28.68	30
DCG1711435	B07PBZ12R5	27.18	30
DCG1711436	B07PDML716	28.58	30
DCG1711437	B07PHDFR6S	38.01	30
DCG1711438	B07PRLBGD3	32.75	30
DCG1711439	B07PVFVS7C	34.51	30
DCG1711440	B07PWX8NZC	32.48	30
DCG171147	B01H14O6D4	34.21	30
DCG171155	B01JGBYW9I	28.73	30
DCG171157	B01KKUVGV6	30.82	30
DCG171162	B01LW19U74	57.03	18
DCG171176	B01MU2EWFR	29.78	30
DCG171180	B01N3M9DFN	29.36	30
DCG171181	B01N3P5OR4	34.78	30
DCG171189	B06VV1KMBJ	31.59	30
DCG171199	B06XQST25H	73.23	30
DCG17121	B000GGML32	60.38	11
DCG171217	B00WT27FO6	40.68	30
DCG171221	B019TORIWK	42.77	30
DCG171227	B073TR73NT	60.31	30
DCG171228	B07428TFBP	44.84	30
DCG171231	B075GWRRDW	30.87	16
DCG171248	B07H4LZ6HT	42.66	30
DCG171252	B07JLBFLZD	52.75	30
DCG171258	B07LH9V74Z	50.52	30
DCG171263	B07P8G1WJM	50.4	30
DCG171265	B07YYXW5RH	37.51	30
DCG17128	B00BBGXBTE	58.53	28
DCG17129	B00DU7PCCQ	49.07	11
DCG18121	B002CJI6J4	82.28	19
DCG181210	B013P4H1WC	70.29	26
DCG181211	B017HSX6JY	26.42	22
DCG181214	B01K2BDWJC	55.72	22
DCG181215	B01LJFIJIE	35.28	30
DCG18122	B00ATRTFJG	10.17	30
DCG181220	B071DYLBT4	36.95	30
DCG181221	B0722LCDTB	63.23	27
DCG181222	B073LS48NK	96.26	30
DCG181223	B074XLPSM7	28.45	27
DCG181224	B07512QZ9S	62.22	24
DCG181227	B078ZD75JV	31.98	30
DCG181228	B079C4YMGC	95.81	30
DCG181230	B07C5MRW3P	22.96	30
DCG181231	B07C611W4T	39.68	30
DCG181233	B07DVK6QXQ	89.25	30
DCG181235	B07FFS4PSR	31.64	23
DCG181237	B07FX6KG4D	41.69	30
DCG181238	B07G6PRCXW	46.99	26
DCG181239	B07G7LD645	30.8	21
DCG181240	B07GBSLMKP	44.07	30
DCG181241	B07GGM13ZN	56.16	20
DCG181243	B07H2Z2LXD	32.33	30
DCG181245	B07HHR3M4S	32.62	30
DCG181248	B07K35P5RH	41.29	30
DCG18125	B00LHOJBJE	42.88	23
DCG181250	B07KGH8XWS	60.61	23
DCG181251	B07KLXYC37	47.11	21
DCG181253	B07LBH1QDF	33.25	23
DCG181254	B07LF14343	38.07	24
DCG181255	B07M7YYR23	35.43	21
DCG18126	B00QXOE0IA	65.55	20
DCG18128	B00VGL8RDO	72	30
DCG18129	B00YWOW4TA	28.32	30
DCG1911109	B073HRPTVL	39.45	30
DCG1911120	B075NMWQBY	53.66	30
DCG1911124	B077FKKRWT	39.93	30
DCG1911127	B077SM9HW6	42.26	30
DCG1911140	B07CKPXGMD	50.29	30
DCG1911151	B07FKLB42N	37.26	30
DCG1911156	B07GB282WZ	68.81	23
DCG191116	B00EYGBPKA	45.97	30
DCG1911164	B07HFVWV22	78.55	23
DCG1911165	B07HKFYZ24	91.85	17
DCG1911189	B07MCC5PMR	122.55	30
DCG1911192	B07MNTQH6M	32.28	24
DCG1911197	B07N58X8WK	42.05	30
DCG1911199	B07N6574KM	39.83	17
DCG1911205	B07PBT9RGZ	49.38	30
DCG1911208	B07PQS23PM	34.09	30
DCG1911209	B07PR1QF8P	37.94	17
DCG191136	B00WR713B4	38.01	30
DCG191143	B010E4YCNC	121	17
DCG191149	B013VNAHJQ	42.13	28
DCG191154	B016J0QSM8	35.19	30
DCG191155	B017105NMG	164.47	30
DCG191158	B018EQ71T4	64.84	30
DCG191167	B01F7AH1QI	100.23	30
DCG191171	B01HN4J7RC	66.82	20
DCG191177	B01L2QBDKG	37.96	30
DCG191189	B06XD7MRLN	54.57	30
DCG191210	B00C921IQ2	52.2	30
DCG1912106	B06XP4286L	72.53	30
DCG1912108	B0711VZ17K	84.19	20
DCG191211	B00CNE6NCK	50	30
DCG1912112	B071G96L8T	57.51	30
DCG1912115	B071K72Z9J	77.07	30
DCG1912117	B071NS9323	50.65	30
DCG191212	B00ESJ2IAO	40.69	30
DCG1912124	B0734T7TKD	28.71	30
DCG1912127	B074MY2WJM	26.59	30
DCG191213	B00EZDVAHK	46.9	30
DCG1912132	B075HCYV95	50.02	30
DCG1912134	B075S12R7T	50.91	30
DCG1912137	B07651LRDM	40.78	30
DCG1912138	B0765851FN	113.15	30
DCG191215	B00GIX4ZTA	38.73	30
DCG1912150	B077MD9YXQ	39.97	20
DCG1912152	B077P79CMZ	40.72	30
DCG1912153	B077SFGL17	52.98	30
DCG1912155	B077XS81SG	40.06	30
DCG1912160	B078RTJZ4K	35.38	30
DCG1912164	B079GRNYLJ	58.45	30
DCG1912177	B07D76TYJ5	32.28	30
DCG1912183	B07DRN76QM	79.59	30
DCG1912193	B07FN56SY6	52.32	30
DCG1912195	B07GC9P8XT	60.67	30
DCG1912198	B07GKJ5QHV	30.63	30
DCG1912199	B07GPS2R31	57.77	30
DCG1912205	B07GXZ79LP	55.48	20
DCG1912211	B07HFLSFH1	65.03	20
DCG1912213	B07HH1QZZ5	32.29	20
DCG1912215	B07HQH9R4S	38.36	30
DCG1912223	B07JVT5665	34.4	30
DCG1912225	B07KFGR3HP	28.58	30
DCG1912226	B07KGJBGM9	77.24	30
DCG1912231	B07KYRNC3Z	30.19	30
DCG1912233	B07L6LY1ZV	26.93	30
DCG1912234	B07L6PZ7ZX	32.81	30
DCG1912236	B07LCG41NY	32.42	20
DCG1912238	B07LG4XF51	73.34	30
DCG1912239	B07LGG6LJW	68.62	30
DCG1912241	B07M8QHLSY	40.5	30
